create at,tweet,categorize,sentiment,retweet,favorite
2019-06-07 11:47:05,RT @Lord_Drainlid: Mr Pastry Curtice is today's all-day bullshitter  hired in by #bbcnews. Yesterday was Kate 'I'm an all-day woman and the…,education,neutral,2,0
2019-06-07 11:44:25,"RT @pelling_laura: Oh for the love of God Humphrys. Now it's 'Labour scraped by' making it sound like they won with about 10 votes, rather…",politic,positive,191,0
2019-06-07 11:41:53,RT @Unionbuster: We have one million extra people coming into the UK every three years. That means building a city of the size of Birmingha…,politic,neutral,3,0
2019-06-07 11:41:10,"Why does Farage want to be involved with ‘negotiations’ on brexit? @brexitparty_uk JUST wants no deal.

LEAVE MEANS… https://t.co/cq7g4Ql1dH",politic,positive,0,0
2019-06-07 11:39:30,"RT @pelling_laura: Oh for the love of God Humphrys. Now it's 'Labour scraped by' making it sound like they won with about 10 votes, rather…",politic,positive,191,0
2019-06-07 11:39:28,@JamesMelville Can't wait to see this on #bbcnews tonight.,politic,neutral,4,6
2019-06-07 11:39:12,"Even #Labour MPs admit to #LabourAntisemitism 😱
#UKlabour absolutely disgraceful #lisaforbes… https://t.co/WpwNh2Wt8X",business,positive,0,0
2019-06-07 11:38:54,"RT @ArgyleLoz: I think the people of Peterborough coupled with a victory for Lisa Forbes and @UKLabour have seriously pissed off the MSM, i…",business,negative,172,0
2019-06-07 11:37:37,"RT @pelling_laura: Oh for the love of God Humphrys. Now it's 'Labour scraped by' making it sound like they won with about 10 votes, rather…",politic,positive,191,0
2019-06-07 11:36:21,"Habib clearly another serially mendacious #BrexitParty maverick.

#jeremycorbyn #bbcwato #labourparty #labour… https://t.co/CWTxozhXKX",politic,positive,0,0
2019-06-07 11:35:57,RT @BriefcaseMike: No doubt Farage planned his stupid stunt of handing in a letter to No 10 when he thought he would win the Peterborough b…,politic,positive,14,0
2019-06-07 11:35:51,"RT @ArgyleLoz: I think the people of Peterborough coupled with a victory for Lisa Forbes and @UKLabour have seriously pissed off the MSM, i…",business,negative,172,0
2019-06-07 11:35:12,"RT @ArgyleLoz: I think the people of Peterborough coupled with a victory for Lisa Forbes and @UKLabour have seriously pissed off the MSM, i…",business,negative,172,0
2019-06-07 11:35:07,"It was impossible because of May's self imposed ""red lines"" that effectively neutered her negotiations...… https://t.co/Arv9kkBauQ",politic,negative,0,0
2019-06-07 11:34:36,"RT @ArgyleLoz: I think the people of Peterborough coupled with a victory for Lisa Forbes and @UKLabour have seriously pissed off the MSM, i…",business,negative,172,0
2019-06-07 11:33:48,"RT @James_Martin_86: Spot the difference!!! 

But let's never suggest there's any bias at all. Nope. None at all. 

#indyref2
#bbcqt
#bbcne…",politic,neutral,38,0
2019-06-07 11:32:59,"RT @ArgyleLoz: I think the people of Peterborough coupled with a victory for Lisa Forbes and @UKLabour have seriously pissed off the MSM, i…",business,negative,172,0
2019-06-07 11:32:33,"RT @ArgyleLoz: I think the people of Peterborough coupled with a victory for Lisa Forbes and @UKLabour have seriously pissed off the MSM, i…",business,negative,172,0
2019-06-07 11:31:20,"RT @ArgyleLoz: I think the people of Peterborough coupled with a victory for Lisa Forbes and @UKLabour have seriously pissed off the MSM, i…",business,negative,172,0
2019-06-07 11:30:51,Is this an issue of homophobia or multiculturalism that simply doesn't work? take a look at the story and pictures… https://t.co/EHsHzopMKo,politic,neutral,0,0
2019-06-07 11:30:33,The #BBCNews is run by right wing ex right wing newspaper person https://t.co/BPY8Hmp30J,politic,positive,0,0
2019-06-07 11:30:24,"New Labour Peterborough MP Lisa Forbes, and antisemitism (07June19) #BBCNews #PoliticsLive #bbctw #antisemitism… https://t.co/aCRz00onS3",business,positive,3,0
2019-06-07 11:29:42,RT @RawiaKardolir: Please share so that everyone knows the Civil disobedience is this Sunday 9/6/19 till Civil government and domogratic Su…,politic,neutral,2,0
2019-06-07 11:29:03,Farage sneaks out of Peterborough byelection count early as Labour stops predicted Brexit Party MP… https://t.co/br8HbVesYu,politic,positive,0,0
2019-06-07 11:26:58,RT @RawiaKardolir: Please share so that everyone knows the Civil disobedience is this Sunday 9/6/19 till Civil government and domogratic Su…,politic,neutral,2,0
2019-06-07 11:25:50,RT @Lord_Drainlid: Mr Pastry Curtice is today's all-day bullshitter  hired in by #bbcnews. Yesterday was Kate 'I'm an all-day woman and the…,education,neutral,2,0
2019-06-07 11:25:39,"RT @pelling_laura: Oh for the love of God Humphrys. Now it's 'Labour scraped by' making it sound like they won with about 10 votes, rather…",politic,positive,191,0
2019-06-07 11:25:26,Please share so that everyone knows the Civil disobedience is this Sunday 9/6/19 till Civil government and domograt… https://t.co/6dqLGjOuvT,politic,neutral,2,0
2019-06-07 11:25:13,"RT @James_Martin_86: Spot the difference!!! 

But let's never suggest there's any bias at all. Nope. None at all. 

#indyref2
#bbcqt
#bbcne…",politic,neutral,38,0
2019-06-07 11:25:10,"RT @ArgyleLoz: I think the people of Peterborough coupled with a victory for Lisa Forbes and @UKLabour have seriously pissed off the MSM, i…",business,negative,172,0
2019-06-07 11:24:30,Mr Pastry Curtice is today's all-day bullshitter  hired in by #bbcnews. Yesterday was Kate 'I'm an all-day woman an… https://t.co/DCfQ31CPrI,politic,neutral,2,1
2019-06-07 11:24:25,#jeremycorbyn #bbcwato #labourparty #labour #bbcnews #guardian #c4news  #skynews #mail #mirror #newsnight… https://t.co/KUPYv5WHdG,politic,neutral,0,1
2019-06-07 11:23:13,RT @EliasMichalas: 2.4 million Brits in poverty despite having jobs https://t.co/xXxFriaXuZ #lbc #fbpe #conservatives #labour #libdems #snp…,business,neutral,3,0
2019-06-07 11:22:13,RT @trevdick: OFcom #bbcnews #ITVNews #Skynews: .@Ofcom must enforce fair and balanced Broadcasting  in the UK - Sign the Petition! .@libde…,politic,positive,26,0
2019-06-07 11:19:15,"RT @pelling_laura: Oh for the love of God Humphrys. Now it's 'Labour scraped by' making it sound like they won with about 10 votes, rather…",politic,positive,191,0
2019-06-07 11:18:09,RT @roshbeth: @WritersFrock Scandalous. Shame on #BBCNews for allowing this kind of nonsense on a so-called flagship programme. There reall…,politic,positive,1,0
2019-06-07 11:18:06,"RT @ArgyleLoz: I think the people of Peterborough coupled with a victory for Lisa Forbes and @UKLabour have seriously pissed off the MSM, i…",business,negative,172,0
2019-06-07 11:15:20,#Skynews #C4news #BBCnews Peterborough had a lucky escape! https://t.co/HcuQmIfr1B,business,positive,1,3
2019-06-07 11:15:05,#bbcnews  LGBT lessons are against Muslims religion.  What can't the Mayor understand about this? They don't believ… https://t.co/2BJFGVxNyV,education,neutral,0,0
2019-06-07 11:12:03,"RT @James_Martin_86: Spot the difference!!! 

But let's never suggest there's any bias at all. Nope. None at all. 

#indyref2
#bbcqt
#bbcne…",politic,neutral,38,0
2019-06-07 11:11:48,"RT @ArgyleLoz: I think the people of Peterborough coupled with a victory for Lisa Forbes and @UKLabour have seriously pissed off the MSM, i…",business,negative,172,0
2019-06-07 11:10:30,RT @JackSpr39602199: Wake Up People. Trump inadvertently let slip the #NHS is up for grabs after #Brexit. That snak… https://t.co/kB1p0sAZ41,politic,neutral,0,0
2019-06-07 11:10:25,RT @JackSpr39602199: Why is the media colluding with #Farage and only talks about #Brexit. What are his other polic… https://t.co/CEED21U9qL,business,negative,0,0
2019-06-07 11:10:20,RT @BriefcaseMike: No doubt Farage planned his stupid stunt of handing in a letter to No 10 when he thought he would win the Peterborough b…,politic,positive,14,0
2019-06-07 11:10:11,RT @BriefcaseMike: No doubt Farage planned his stupid stunt of handing in a letter to No 10 when he thought he would win the Peterborough b…,politic,positive,14,0
2019-06-07 11:09:59,#bbcnews Farage Trump's inside man polishing up the Brexit Party Turf yeahhh we believe you..work shy expenses trou… https://t.co/iTBXHNVQoj,politic,negative,0,0
2019-06-07 11:09:50,RT @BriefcaseMike: No doubt Farage planned his stupid stunt of handing in a letter to No 10 when he thought he would win the Peterborough b…,politic,positive,14,0
2019-06-07 11:09:37,Wake Up People. Trump inadvertently let slip the #NHS is up for grabs after #Brexit. That snakeoil salesman #Farage… https://t.co/RjOC118ChP,politic,neutral,0,0
2019-06-07 11:08:29,"RT @liarpoliticians: BBC reporter ""Labour has a well established machine in Peterborough for getting their core votes""..... Yes, the postal…",tech,neutral,13,0
2019-06-07 11:07:21,"RT @ArgyleLoz: I think the people of Peterborough coupled with a victory for Lisa Forbes and @UKLabour have seriously pissed off the MSM, i…",business,negative,172,0
2019-06-07 11:06:30,"RT @ArgyleLoz: I think the people of Peterborough coupled with a victory for Lisa Forbes and @UKLabour have seriously pissed off the MSM, i…",business,negative,172,0
2019-06-07 11:06:22,Why is the media colluding with #Farage and only talks about #Brexit. What are his other policies? Selling the #NHS… https://t.co/51LKilFInE,business,negative,0,0
2019-06-07 11:05:52,I look at the result in #Peterborough and see a different result...it wasn't faught on brexit. Because the results… https://t.co/YG4Woba0JY,politic,neutral,0,0
2019-06-07 11:05:52,RT @BriefcaseMike: No doubt Farage planned his stupid stunt of handing in a letter to No 10 when he thought he would win the Peterborough b…,politic,positive,14,0
2019-06-07 11:05:00,#France jails Iranian Imam over English Channel migrant inflatable boat crossings https://t.co/d9joOx6BHs #Bbcnews… https://t.co/V9dxhhCxLs,education,neutral,0,0
2019-06-07 11:04:26,RT @BriefcaseMike: No doubt Farage planned his stupid stunt of handing in a letter to No 10 when he thought he would win the Peterborough b…,politic,positive,14,0
2019-06-07 11:04:21,@WritersFrock Scandalous. Shame on #BBCNews for allowing this kind of nonsense on a so-called flagship programme. T… https://t.co/HcPNLiyNxm,politic,positive,1,4
2019-06-07 11:04:11,No doubt Farage planned his stupid stunt of handing in a letter to No 10 when he thought he would win the Peterboro… https://t.co/7iUzXVVUQO,politic,positive,14,34
2019-06-07 11:03:52,"RT @ArgyleLoz: I think the people of Peterborough coupled with a victory for Lisa Forbes and @UKLabour have seriously pissed off the MSM, i…",business,negative,172,0
2019-06-07 11:03:49,"RT @James_Martin_86: Spot the difference!!! 

But let's never suggest there's any bias at all. Nope. None at all. 

#indyref2
#bbcqt
#bbcne…",politic,neutral,38,0
2019-06-07 11:02:53,"#BBCNews Brexit party LOSES in Peterborough ...

...so Fartrage goes to Downing Street...

 ...demands to be part o… https://t.co/BYCXaAOeyp",politic,negative,0,1
2019-06-07 11:02:44,"RT @ArgyleLoz: I think the people of Peterborough coupled with a victory for Lisa Forbes and @UKLabour have seriously pissed off the MSM, i…",business,negative,172,0
2019-06-07 11:02:36,@BBCPolitics More memorable moments #PoliticsLive #newsnight  #Marr #bbcpapers #bbcnews #BrokenMedia #TheresaMay… https://t.co/LxXVtiiLFd,business,positive,0,1
2019-06-07 11:02:06,"RT @pelling_laura: Oh for the love of God Humphrys. Now it's 'Labour scraped by' making it sound like they won with about 10 votes, rather…",politic,positive,191,0
2019-06-07 11:01:58,"RT @ArgyleLoz: I think the people of Peterborough coupled with a victory for Lisa Forbes and @UKLabour have seriously pissed off the MSM, i…",business,negative,172,0
2019-06-07 11:01:44,"RT @James_Martin_86: Spot the difference!!! 

But let's never suggest there's any bias at all. Nope. None at all. 

#indyref2
#bbcqt
#bbcne…",politic,neutral,38,0
2019-06-07 11:01:30,"RT @pelling_laura: Oh for the love of God Humphrys. Now it's 'Labour scraped by' making it sound like they won with about 10 votes, rather…",politic,positive,191,0
2019-06-07 11:00:25,"RT @pelling_laura: Oh for the love of God Humphrys. Now it's 'Labour scraped by' making it sound like they won with about 10 votes, rather…",politic,positive,191,0
2019-06-07 11:00:05,"RT @ArgyleLoz: I think the people of Peterborough coupled with a victory for Lisa Forbes and @UKLabour have seriously pissed off the MSM, i…",business,negative,172,0
2019-06-07 10:57:12,"RT @James_Martin_86: Spot the difference!!! 

But let's never suggest there's any bias at all. Nope. None at all. 

#indyref2
#bbcqt
#bbcne…",politic,neutral,38,0
2019-06-07 10:56:17,"RT @James_Martin_86: Spot the difference!!! 

But let's never suggest there's any bias at all. Nope. None at all. 

#indyref2
#bbcqt
#bbcne…",politic,neutral,38,0
2019-06-07 10:55:23,"RT @ArgyleLoz: I think the people of Peterborough coupled with a victory for Lisa Forbes and @UKLabour have seriously pissed off the MSM, i…",business,negative,172,0
2019-06-07 10:54:55,"Blair failed to ensure that the trickle down effect of free market idiocy actually ""reached those parts that other… https://t.co/FN3a3fxOvX",business,negative,0,0
2019-06-07 10:54:04,"RT @pelling_laura: Oh for the love of God Humphrys. Now it's 'Labour scraped by' making it sound like they won with about 10 votes, rather…",politic,positive,191,0
2019-06-07 10:51:54,#BBCNEWS- HAS CLEARLY SHOWN IT'S BIAS! AGAINST LABOUR TODAY! I WOULD'NT CALL NEARLY A THOUSAND VOTES MORE? NARROW!?… https://t.co/RA1MQjb9kY,business,positive,1,1
2019-06-07 10:50:43,Shame on then!! #London #tfl #bicycle #mobike #ofo #riverthames #bbcnews #metro #londoneye https://t.co/MARRhYEh6F,politic,neutral,0,0
2019-06-07 10:50:28,"RT @pelling_laura: Oh for the love of God Humphrys. Now it's 'Labour scraped by' making it sound like they won with about 10 votes, rather…",politic,positive,191,0
2019-06-07 10:50:10,"If I were that guard at the door of Downing Street, I'd of ripped the letter up delivered by Herr Farage.... The ma… https://t.co/STqI9yxsFQ",education,neutral,0,0
2019-06-07 10:50:01,Amused that Farage is suddenly keen to negotiate in Europe when for 20 years as salaried MEP he didn’t bother turni… https://t.co/tKURunKIfX,business,neutral,0,1
2019-06-07 10:49:53,"RT @ArgyleLoz: I think the people of Peterborough coupled with a victory for Lisa Forbes and @UKLabour have seriously pissed off the MSM, i…",business,negative,172,0
2019-06-07 10:49:28,"RT @pelling_laura: Oh for the love of God Humphrys. Now it's 'Labour scraped by' making it sound like they won with about 10 votes, rather…",politic,positive,191,0
2019-06-07 10:49:25,"STONE COLD LOSER

#jeremycorbyn #bbcwato #labourparty #labour #bbcnews #guardian #c4news  #skynews #mail #mirror… https://t.co/HPG4GK6HYY",politic,negative,0,0
